Name,Latitude,Longitude,Description,Type
Telok Blangah Hill Park,1.2781386,103.8133774,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWQvuqBeXExCRtT4R0vGGxnYd7aF_uh4dfo_svlGc_3DH5_v9KprO-i7KfLgLeRLf3KXHrB4OLJqS_NyGsv82THr2jgT3n4HjnzMR8WtQxmO89WURBPLx0GiAuZaUAgkydfTHkG_IfDiIGROmW4GLUd02o0Dp83cdyGGk-0qCxQ738xqUmqQtMm6EkU6v-S8fvVqGO5BF5pTlmHer0IsH0ktZtxj8Bu7d7l_4pgyvBfk8Yz89wVZn7EYJs?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: 7RH7+69 Singapore<br>Latitude:: 1.2781386<br>Level:: Ground<br>Description:: Outside public toilets (Next to carpark 1, Red Chinese rooftop + white walls)<br>Temperature of water:: Room Temperature<br>Operator:: NParks<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: 103.8133774",Verified
Telok Blangah Hill Park,1.2779938,103.8131112,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAV6nfMq03s1wHwdZwCu01D1x26ILum3I0HV_BpEjpZk2rRdhk0psD00wSbP7I1X75OeTw_AsRMKit6qXEa0hPpBiu06YDEbDVJAYX3VoCKTF6t1UwxeF_MFVe9NiY9UW6STB7PefKyBhkZwNM-h7sdaYtjgB7zfWzVybtQuBV0jABrkArD-8RgSer_3CBcCCfWdEV37sRru8kDjoivs8Ong3vU6YmwDlMc94FbrvXmZFOLIixPQqn0wnq0?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: 7RH7+56X Singapore<br>Latitude:: 1.2779938<br>Level:: Ground<br>Description:: Next to main road<br>Temperature of water:: Room Temperature<br>Operator:: NParks<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: 103.8131112",Verified
NTU: Yunan Gardens - Sheltered Pavilion (Nanyang Dr),1.343359,103.686172,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUJyJOZlpJWD20HZeRO8ERI16k6a6amqb6w3Ksg2uX95x4fZZHv50Gcb4iChWf_tRAfuFO9d6GsFPXvKOISMtSHk8Ddy-pLSCkVRSNSLSbPbXxsmqJEhbjS__kbM9R2SI1GMktgcDME6iNVSS6qNI__OsreMKGqrKUPYoWtRMmOEU9A2i84JS5eIjR47PAw7CI5mO0i51C0zPbGBy9hk6sIOT6kaDbYQ3tXUj0rrjd_6BWe14RSDp83L48?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: 8MVP+8FV Singapore<br>Latitude:: 1.343359<br>Level:: 1<br>Description:: Near to zebra crossing inside the Sheltered Pavilion<br>Temperature of water:: Cold<br>Operator:: NTU<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: 103.686172",Verified
NTU: Yunan Gardens - Sheltered Pavilion (Nanyang Ave),1.341746,103.684141,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAVOSw6tp6Uj4XcU62sjyuAyWRsdu4LNJAeOhkwsaooLDK3-aiFPsBfdlJkawQHe6Lo3tByOfkMvHaFoF077CyNHPwycfbUg4xqtN99KmnnixST49bKM-Gww4GKSJsqvPsUzvjucMM5N4NCv5zS7oqmxVX4eaTAL7MoACFmR-a4hTn5AJR-S4Xeboy7L0iD6ZqeVonzdb6FAXVwh8o7X6-liNo3B3ZTNjnO7y3-UsggZKQotiynJFfh4juI?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: 8MRM+MMR Singapore<br>Latitude:: 1.341746<br>Level:: 1<br>Description:: Near to bus stop inside the Sheltered Pavilion<br>Temperature of water:: Cold<br>Operator:: NTU<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: 103.684141",Verified
Civil Service Club (Tessensohn),1.316,103.8566,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUlbXGcCtTx9Hko4StJmhioiA1zs07GkhpaD821krSqDj-MySswdj3WDAiWoQRwK4l3nnX8g8AJ9KKBSodwzROBRK3v-sWDNVeOdxLNnpYjgBq0wflTi88NsLfErX1CxS4QraAqkjbKGU-Dy62PDMYEy8J6VdC2HqvLQ2BjRbYtSq99j-LS2qXvKqXK_rFa6oxeL3phUxJ7U6uoJFEaNlSM1-2f53pRtZyu3lL68_yw4sWIED1qnRstAWg?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: 217664<br>Latitude:: 1.316<br>Level:: 1<br>Description:: Next to Designated Smoking Room<br>Temperature of water:: Cold<br>Operator:: CSC<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: 103.8566",Verified
Bishan Community Club,1.3497,103.8507,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXevhpbrEmIK0Z9UAFmP26aMUxbsFPzrARnuhFATU6bBR6MYUiD8-XlQuYggxnd002hPmymIvsee4tD6yWTaGTcLgKsAVU-8DalqAdXuQN1u5ZJG4NZvzZk8uaD2q2Plkzl3SgXJU0byTpabEs-1o0ENvD26QKaq4DIOVW5xTU14RLs2x0uR47oscfpfg27dpYVXJAOd4gtUkl_fr5ql3ykZh3TwsfdkT1ZozGNM6qDaHY2OYvqVdZwq8E?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: 579799<br>Latitude:: <br>Level:: 1<br>Description:: Toilet next to Starbucks <br>Temperature of water:: Cold, Room Temperature<br>Operator:: PA<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: ",Verified
61 Punggol Field Playground,1.408382,103.904039,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAVQiZHyvmvMkJWYnArEzOp3JvoQ9qgcC5QWgVzNLJ5ftEgiicOIElSld-D3k7fMTlsk6QseIx7ValormfHjw8JZ_P35LFDQZWK5jO-CbXoMvsoTM-6zrFCaQk5dXSXe_M0HdDng8LxycdJ4LBXUwcI23diFiX-zjNmquQjBy8gcHbgMM1z0uQxI70LMuBnLOY364FUN0qcoPh5f5cV-ZwSIRtLtGXQVO0-fDnc309fdgbiclz0ok12wRfQ?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: CW53+9J3 Singapore<br>Latitude:: 1.408382<br>Level:: 1<br>Description:: Playground (in between One Punggol and Waterway Point)<br>Temperature of water:: Unsure<br>Operator:: <br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: 103.904039",Verified
One Punggol Hawker Centre,1.408747646,103.9051695,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXlFE67kICax-oCVNBEs5KAvBD6EUzdRibHEOdNfWbAW263puNsicv3lOhqQqDDURIu8BZ9EpWjqIcQL5YH0FcP95dQe6RmyKbqGKOfh22zneX-H73UXnJpLa-mfzAAOV3eUHQXbhMNuuE-nUwfjSHeX0-Uhy5hmlCoYOUeAKP7TbuT9vRA5Rd5PG6dy8dGJtc9Pc9GhDmvMxl5Yb5bRAW_XKRdDnaRs4SYSLHoBbjDOwGOdynQAmdn4mU?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: CW54+82 Singapore<br>Latitude:: <br>Level:: 2<br>Description:: Outside public toilets<br>Temperature of water:: Unsure<br>Operator:: Timbre+ Hawkers Pte Ltd<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: ",Verified
AMK Garden West: Walking track toilet,1.3727597,103.8414159,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXJdfTZQtiyL6LmqcKLHjOLleZHVK5zgqRArqtsLOC2a2_4MemLpKVJSKujAYTDBb7O--y5runV1qOD5nlmKskKsqNQYnfstc_K74pVEy_r8xXyhrXT5Dx2Vve3sPxIINhb6p080QtjU_OsNDwTraa70Eeq1KLKqyT-wBa8-eatba05nQukw02WVVtIV39Fb9r7mjkFvhY25vZ6GFxFuAWnG7r_JoSrrnqpR_iIfDXfOFr4G_fNSr7hiUc?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: 9RFR+4H3 Singapore<br>Latitude:: 1.3727597<br>Level:: Ground<br>Description:: Outside public toilets (Near to walking track)<br>Temperature of water:: Cold<br>Operator:: NParks<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: 103.8414159",Verified
Sengkang Riverside Park,1.39937,103.88792,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAVPm_2jCNhYNHecHhKTd6srePZAZ-dBWNxZ0x4SYucL0iNvVfp8oFInItTRY9t27F06jt0-YK4c0QgIzecoG22fbgJe3CTsxe6tQSXw0RM5Ws5MfOzb3kKvWefveipJbhVYjH5j_OpeSOR9raCpyMmVxlGbDHu96AeNyTwK8zKZ3S7VuRxCILBuCjrgoNlGHcIxq1m2yHvgkSzNbvvd1U7eREVAXUNLe3HdEyeEfFZ3H4JsYnMPz7cS9UU?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: 9VXQ+P5V Singapore<br>Latitude:: 1.39937<br>Level:: 1<br>Description:: Outside public toilets<br>Temperature of water:: Room Temperature<br>Operator:: NParks<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: 103.88792",Verified
Pasir Ris Park: Near to Carpark A,1.38061,103.96001,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUWd30jKOQKsq2QtSGSwWSD0VFOERda-aifbkB7A9HS4hNVABjFVxIZag4Ha7CCf7QW4k4xotyGA3ywo3d3aCscXGfSV6oWMfpFT-TJLsgbihOIs6KPxpagjXxLdCeRZGgzfMEa1T6b1eouOeMbT3Zwq2uGPt3s3UOe2xXfrdkso1F14Z924eg_ixsVQPcmAGkv_uEuWKtxihhY--QZCOq-qd4RxPYHK8e1tIUFxPaEaWl7bfdw2bX0hTo?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: 9XJ6+62R Singapore<br>Latitude:: 1.38061<br>Level:: Ground<br>Description:: Outside public toilets<br>Temperature of water:: Room Temperature<br>Operator:: NParks<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: 103.96001",Verified
Admiralty Park,1.44246,103.7846,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWU5zck18VfMPxr0akaPZI-aN-1pHMO3h3tm8TxEU58inhiyuLkMbrPwyXWSarxAURKfyZEzKXIDMzLG4pNIxIF0lN828JnVAj13yiW3xiz-tN-N-xy5KHD8t4IeT_79gOi3HSHkxitoIvZLxYF8Pss7pUDwjb0upI4GsUvWbKU21TwtZSNphKwXqFnrk7IOGYWqcselmxMG_L3JyfyI8kfpwJ7ti1y5n8RMhc-ScGCJ13mvNIWvHjeFl8?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: CQRM+XRQ Singapore<br>Latitude:: 1.44246<br>Level:: Ground<br>Description:: Outside public toilets (Nearest to Republic Polytechnic)<br>Temperature of water:: Cold<br>Operator:: NParks<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: 103.7846",Verified
Springleaf Nature Park,1.401177974,103.81761937188291,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAU7pGTGgRM72bsW2-i48l-FX3sRAEEXyZc5-z0xJjaE3SNUR4mWU3c8mrRNbUjF2KQydcK3OZBJN3mpSuet9wpI8-_senfNT6Qbze8ykbat3c1tOd_UXRg-hmOStO6V9_mAVhZtm17Zwto9WSAm6Pil9awuN6zau3Ryj2c4ZBOzYoJOz_1wJBsV_Ai3-koCF4aPkrxAW4j10Gq5Zu7_qSf8E_ypWFl5Nv6UlI13-mKFDJW0Lh7Fy9NcLh4?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: 787129<br>Latitude:: 1.401177974<br>Level:: Ground<br>Description:: Outside ladies toilets (Near to carpark)<br>Temperature of water:: Cold<br>Operator:: NParks<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: 103.81761937188291",Verified
SkatePark @ Lakeside Garden: Rainforest Pavilion,1.344019,103.725769,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXbXoqW5_seNsvOkV4mcO8FxcqvlX4sZ1YTlW-VqARW7EXW-5S0DRVwycyYTcrSx_QljVRXICyZVkHQOtm19PUkmdH81KK1P7onoG6g18vJWQMZBxMJ-sKhDwsyy8HKEkGLwO0XuEmPvx_TRIDHCkblwt_Tr5QsJh3aeRGfmx9xyEGh-icMQc9ZXd5kAptaInat4wC2YKhE9swt0512t18OMv6jidF9gaCOyPV-sZYC2TaHuTzLc2A6hhk?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: 8PVG+J82 Singapore<br>Latitude:: 1.344019<br>Level:: 1<br>Description:: Outside public toilets<br>Temperature of water:: Cold<br>Operator:: NParks<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: 103.725769",Verified
Yishun Dam: Rowers Bay Toilet 2,1.42166,103.86345,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXwn65Jof_RzhHFysOiJt5vJmwShDtUEEGmVpMadd8eheTNysbtatR09RmxqF1SjvSOwIBbCp5DUR5wI02LSCYaihzHSwulNQJaYCafhYVBvc_HhS0ZmaBLA6yqJFBb-709vWhBsf6RSy1IEqUTbQot5xT48KaPJEtGFMZYIzTXr9UewjpSMZ8XouVQnzTVnrxe3gS2QHrB2fK3FqQyMYvlexIW-o0g0Y4Qwbdtf1ZTovz5tMpNF4QadMw?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: CVC7+MC Singapore<br>Latitude:: 1.42166<br>Level:: 1<br>Description:: Outside public toilets<br>Temperature of water:: Cold<br>Operator:: NParks<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: 103.86345",Verified
Nee Soon East Senior Hub,1.43584,103.83746,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWzWGTpCT0D9dB5xH6k1r1bJ1lMd6_RZUHVC4Ldc0RZXeILsbYjyYeNBhFYt8Y2Xg-_kHRzhxTTeRavXdwGaumliL_siPeJpVHPXhUmYNI6e5EVSf3cbfQUaVfu3lu12cpsfPMgLVof4ESMzkpt91Zx8VehyoEoRydTH0nL3C1JdGhQymeEQ0-RhD0tcB0CjKTBiYiZV0AgpTEsamraVySZCcinTG3Zc6NsQLqj76RO4xjwvrzRYjHymmE?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: CRPP+8X Singapore<br>Latitude:: 1.43584<br>Level:: 1<br>Description:: Next to Podium<br>Temperature of water:: Unsure<br>Operator:: Town Council<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: 103.83746",Verified
The Centrepoint,1.301978369,103.839759,"Postal Code:: 238843<br>Latitude:: <br>Level:: B1<br>Description:: Outside public toilets<br>Temperature of water:: Cold, Hot<br>Operator:: The Centrepoint<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: ",Verified
HDB Hub,1.333133065,103.8474799,"Postal Code:: 310480<br>Latitude:: <br>Level:: B1, 2, 3<br>Description:: Pantry near toilets<br>Temperature of water:: Cold, Hot<br>Operator:: HDB<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: ",Verified
Decathlon - Singapore Lab,1.304050268,103.882062,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAVERQ56Rjzvleu5KGQu5NEa7J4NMEHz73PhDKon5rlG1W-yOn1bxZWZBCtpsazpJdTC4A5NBPU7N35XGFGTkhy_TdkHc0KoMdS0dTsIJw_YXB3TXPXXf3W0BK8fsY2iCbpscSHCBFyAnJ3paHTRXEgfl3m6LkQfRN8mrNdFOLX3E-94fM4J8EtcC4TNqlFs5j6IDyUK3K6c0dwwitTBkKi5gLw_X19p9B40BCdBgVpXhpwk_grwWxh-j-U?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: 397799<br>Latitude:: 1.304050268<br>Level:: 1<br>Description:: Outside public toilets<br>Temperature of water:: Cold<br>Operator:: Decathlon<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: 103.882062",Verified
Admiralty Park: Carpark North End,1.45105,103.78024,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAUdMPcol73o6Bq18lASgme1MbCjpmdVfu8lbsghJWZ8hKkpgnKnGgsW8hnpYDp9C-fwpG2W1HFpmvHHsd3IeVlnNh5dXQDYg-hOeFPAGnJAM2lX5IqF3aAUq-dbMLA8PIjTY6pnhTeqGD4vVcb1ucxJmJKjvC1IyhuzGoRF6rln1nIxeGWQmMmwsaTrYJXqCcnJT_YKciQogDHy0cnsve-dQFEu3HjkBl5EBXMpIL_Z-LUgvlcUBQ0kTUw?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: FQ2J+C39 Singapore<br>Latitude:: 1.45105<br>Level:: 1<br>Description:: Outside public toilets<br>Temperature of water:: Room Temperature<br>Operator:: NParks<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: 103.78024",Verified
Sengkang Community Club,1.392702573,103.8941461,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAVtOXHJVX_mf8bevGpy1nJ1PCv2WwDa8x9OeE7OAjIGQ8VQgzDyq4sCsui0xOWqv0a_9xxxMikjzMQJhwIoInBHgDkfrCZl6sWn9r2LGS-_ru6ttUhZ5tw09er6X8KA71nmJN9tNfu5J2bE8r2WHPN3sgj210z7vOowkC99lN4_yaGTslwOH9IGInLZavd77pzyDU01fsA92m1BQNDE1k-Hbui-Q84wbKzzNzuaBWbmVEeEwkq23DVytuQ?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: 545025<br>Latitude:: <br>Level:: 1<br>Description:: Next to West Wing lift lobby<br>Temperature of water:: Cold<br>Operator:: PA<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: ",Verified
Bukit Timah Community Club,1.340444375,103.7717095,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWxDz2AJmnO82JIA4_kAzt-qbk7AgybIpTjNaYJCPRQqlcNxUuLGjshVRlkJT2-sRRBQwHiUI2AjyoCt546KwIkxXyitp_MhkUt4mnG_RIMRj2Q-yFYiKhCEECVeMn5A-HG9p93_Onf_TNI-eWVUwM3JpF3g1yzxFRkjXijxPzrrqKujT2dy2E1i7Wt076FObAPz0OyD79mAk-OR8gVy2SFEeLMaCm_6vqVrhEHhB6ONvx_KwlaOIM3Kyo?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: 596569<br>Latitude:: <br>Level:: 2<br>Description:: Outside public toilets<br>Temperature of water:: Room Temperature<br>Operator:: PA<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: ",Verified
Masjid Kassim,1.318717829,103.9122467,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAVg5Z_PHl12kPIJ6gmaMabbKczPcSdOzLWGmrX-lOJbP-ySELhkJ4AdXhy9aETlLYPzg68rMlrScqjhYDQT5IJJ5XFZ15QLkjo3bB83dX9AOJeaZPfzwhF8swS6_84dN2HsV3O02IUB_1GdEn_jijgyPXl6Ygf3j9wVlKWizbTeWi3r-rYOKwWuqgasNQofM0luRdrsLCQNWNxM6HwOgZ46ZOvNJfnuTvqV6yDFDbDKbwO915-HxsEs6jY?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: 419877<br>Latitude:: <br>Level:: 1<br>Description:: Along the public walkway at Changi Road<br>Temperature of water:: Cold<br>Operator:: Masjid Kassim<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: ",Verified
Taman Jurong Community Club,1.335376,103.721508,Postal Code:: 8PPC+5J2 Singapore<br>Latitude:: 1.335376<br>Level:: 1<br>Description:: Outside public toilets<br>Temperature of water:: Cold<br>Operator:: PA<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: 103.721508,Verified
Singapore Botanical Gardens Melati Gate,1.3207808,103.8145345,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAVqvuIgN4MX9AlofK5gtcYlw82J-mkGI9xJEF2JPO2kWPtxDlC4V0xXe4c1KyNW1KgQ4p_f4i00pzOBgliup6KuACVl4H-dADfomuiKM1c2FLh14_cRq5dNHeiH_zSBSRKEs63n6eiUAMOVCtoFSnM4URkShBuCa5rWWY7snrMSwAMmpWtubILUy8FdImC5rlLp3tscEhDGVFPe7b_4uTOg9T6q3_o1r_Hsaer1aFdZQZuz7ebt3NsrP5s?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: 8RC7+7Q Singapore<br>Latitude:: 1.3207808<br>Level:: 1<br>Description:: Melati Gate Toilet<br>Temperature of water:: Unsure<br>Operator:: NParks<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: 103.8145345",Verified
Pasir Ris Park: Toilet D,1.381988066,103.9459765,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWbfVKAu6glkqxysiVfIQvbUpxTU_l_u92NWUKyA9CueQEOyRjboDcl2y3meOR6EWEofmVEFVe7YzazRzy1VbPzfD2ghZam0UmZMwlH7khX1Ppu4Vh_81cWdizME1Wf_OinNxBlICIKQjx0g1pY8nfwLUxawUHgQILdpQSg2x_XwJtUWUiIoQuOh66Qn0Zdy5eXtZo5fO9SxFlsVS1Dyc7yA0QvBe7IwZSDrXJx_R97Wo7g4KeQKPl7KZI?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: 9WMX+57 Singapore<br>Latitude:: <br>Level:: 1<br>Description:: Next to vending machine<br>Temperature of water:: Room Temperature<br>Operator:: NParks<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: ",Verified
Ngee Ann City,1.302241685,103.8351819,"Postal Code:: 238873<br>Latitude:: <br>Level:: 1<br>Description:: Outside public toilets (Nursing Room)<br>Temperature of water:: Hot, Room Temperature<br>Operator:: Ngee Ann City<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: ",Verified
Singapore Botanic Gardens Bukit Timah Gate,1.3220431,103.8153425,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAV3KVLyPhXO6Ccylcggo7FDUMhHqo5ZUaLX8M9DSiBxmtRMH55Jb36idiX_V7R2BpEJk_mZ4tViSUVf8WNh89VxlR74JKFXjF2zbZ4oF4fvEO1rFSuF_3zxl1WWwTdvLLiiy0f4zmSaQfoJnq_iTzrj_HZrCUPqTJDwFC-adVcLqiXOifmpLjq-TQj4f9BJSYn-h9awRoGgy2RGxxpZuhh32O8ayFtgxJ3WNP-iyCxRVDYBBi4Tpndnu2U?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: 8RC8+R48 Singapore<br>Latitude:: 1.3220431<br>Level:: 1<br>Description:: Next to Visitor Service Counter<br>Temperature of water:: Room Temperature<br>Operator:: NParks<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: 103.8153425",Verified
Boon Lay Place Food Village (Blk 221B Boon Lay Place),1.347003674,103.7142164,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAXzPIwMFhhfSSVVL0QcGEaWRHJ2huLOAKrYDIqwxtsVMm5b7Qx9gTIKREkk10QltusZBRAuOf2xmpZnh0as22BSvFYo3pZJJ46lNPYQtqFOPAJZqs0wiX_7jeNzROPpqluB_R0utllgya22QsnMSEaKisOgU8ZhnIuEgWbzy9hx7rnGaHy-4wqLKtuqi0AgXugV8ncXU11YZEyW7-kh0M_YFdiZK8qX849PgaodTnA46TimYvKFrqOj0jE?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: 642221<br>Latitude:: <br>Level:: 1<br>Description:: In front of #01-100, facing carpark gantry<br>Temperature of water:: Room Temperature<br>Operator:: West Coast Town Council<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: ",Verified
Nee Soon Central Community Club,1.428754606,103.8363245,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWcBeX76w5Ap6VqqlFcXInvCfBdlfjxvrZWcz3bu844MD2gEIQOtwxrxt2rhI-vDDCt2bn-z-yZt4vvFuX0Z1LbzWVygmmggUkscCSNgvNilk9XqQnQrIwNensVwCELHpIHQfGfwa3PV2nawmZ0rMHXvwta2eqNcbnv0y-K1Ixv6u6XYDaAlBTDaFP05OUTPGuny-vEPrz1E971WuY_JZtVfV3c4w9umfOd5Oj54YdLs8TJf1z-BNwO9LA?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: 768019<br>Latitude:: <br>Level:: 2<br>Description:: Near toilets, along open-air corridor<br>Temperature of water:: Cold<br>Operator:: PA<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: ",Verified
Ang Mo Kio Central Market & Food Centre (Blk 724 Ang Mo Kio Ave 6),1.372172585,103.8465103,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWJPNHZq1H4UUpbZAlhK9f3HQvpA2z7Ad09TQu2vwnbQEMfnJ1Nua0jrUzOuEXmXkku1UR3HO1ookOdhQ8uarD921j6w0Yi4en2MMm1hyA_nowBLP1BgrxBAO0YY9JyVhpz-VswjflkRMRK-ixsUa-I2Oe8XhrjuYye-1zYJSwrXnESmfzuoGkFWI3f9yj412gYJpDAuSWk3bTh_cdn2KfiOQQE6I3upM7IAVD_mcI2JZ8B3YJFHRz1Eio?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: 560724<br>Latitude:: <br>Level:: 1<br>Description:: Near tailor shops and wash basins. One NETS top-up machine nearby.<br>Temperature of water:: Room Temperature<br>Operator:: Ang Mo Kio Town Council<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: ",Verified
Pasir Ris Park: Toilet E2,1.379789096,103.9439797,"<img src=""https://mymaps.usercontent.google.com/hostedimage/m/*/3APRDMAWOs489psIdPlQReYZoNKZDz4VZNU1OmfHFvvNnDCNHDbzD4xvpyWZa25qZ7cLngohvlSmt8AGrBkyJUrZpIdfvD_0GmPTI_f8ulpF61m2C0dSPR9N5mkhn_nWfiiTp1l2ii0HEmh-qOvZp1-Ih0AYPZnnGUpVe2ldwlh2JtNBvT2U6JmukSDyqmPN0ZQMgYkEjEwV5NrY6OTZ_qc7avDwGB06L1p1ZjaJdeGWNvATjwmNt9Gx3eViU7a0?authuser=0&fife=s16383"" height=""200"" width=""auto"" /><br><br>Postal Code:: 9WPV+G6 Singapore<br>Latitude:: <br>Level:: 1<br>Description:: Outside public toilets<br>Temperature of water:: Room Temperature<br>Operator:: NParks<br>Source:: Google Forms<br>Verified:: Verified: Photo<br>Longitude:: ",Verified
